count,stand,plate_x,plate_z,called_strike_rate
3-2,Any,-1.75,2.65,0.0
3-2,Any,-1.75,2.75,0.0
3-2,Any,-1.75,2.85,0.0
3-2,Any,-1.75,2.95,0.0
3-2,Any,-1.75,3.05,0.0
3-2,Any,-1.75,3.15,0.0
3-2,Any,-1.75,3.25,0.0
3-2,Any,-1.75,3.35,0.0
3-2,Any,-1.75,3.45,0.0
3-2,Any,-1.75,3.55,0.0
3-2,Any,-1.75,3.65,0.0
3-2,Any,-1.75,3.75,0.0
3-2,Any,-1.75,3.85,0.0
3-2,Any,-1.75,3.95,0.0
3-2,Any,-1.75,4.05,0.0
3-2,Any,-1.65,0.95,0.0
3-2,Any,-1.65,1.05,0.0
3-2,Any,-1.65,1.15,0.0
3-2,Any,-1.65,1.25,0.0
3-2,Any,-1.65,1.35,0.0
3-2,Any,-1.65,1.45,0.0
3-2,Any,-1.65,1.55,0.0
3-2,Any,-1.65,1.65,0.0
3-2,Any,-1.65,1.75,0.0
3-2,Any,-1.65,1.85,0.0
3-2,Any,-1.65,1.95,0.0
3-2,Any,-1.65,2.05,0.0022
3-2,Any,-1.65,2.15,0.00222
3-2,Any,-1.65,2.25,0.00199
3-2,Any,-1.65,2.35,0.0
3-2,Any,-1.65,2.45,0.0
3-2,Any,-1.65,2.55,0.0
3-2,Any,-1.65,2.65,0.0
3-2,Any,-1.65,2.75,0.0
3-2,Any,-1.65,2.85,0.0
3-2,Any,-1.65,2.95,0.0
3-2,Any,-1.65,3.05,0.0
3-2,Any,-1.65,3.15,0.0
3-2,Any,-1.65,3.25,0.0
3-2,Any,-1.65,3.35,0.0
3-2,Any,-1.65,3.45,0.0
3-2,Any,-1.65,3.55,0.0
3-2,Any,-1.65,3.65,0.0
3-2,Any,-1.65,3.75,0.0
3-2,Any,-1.65,3.85,0.0
3-2,Any,-1.65,3.95,0.0
3-2,Any,-1.65,4.05,0.0
3-2,Any,-1.65,4.15,0.0
3-2,Any,-1.65,4.25,0.0
3-2,Any,-1.55,0.85,0.0
3-2,Any,-1.55,0.95,0.0
3-2,Any,-1.55,1.05,0.0
3-2,Any,-1.55,1.15,0.0
3-2,Any,-1.55,1.25,0.0
3-2,Any,-1.55,1.35,0.0
3-2,Any,-1.55,1.45,0.0
3-2,Any,-1.55,1.55,0.0
3-2,Any,-1.55,1.65,0.0
3-2,Any,-1.55,1.75,0.0
3-2,Any,-1.55,1.85,0.0
3-2,Any,-1.55,1.95,0.0
3-2,Any,-1.55,2.05,0.00199
3-2,Any,-1.55,2.15,0.00192
3-2,Any,-1.55,2.25,0.00172
3-2,Any,-1.55,2.35,0.0
3-2,Any,-1.55,2.45,0.0
3-2,Any,-1.55,2.55,0.0
3-2,Any,-1.55,2.65,0.0
3-2,Any,-1.55,2.75,0.0
3-2,Any,-1.55,2.85,0.0
3-2,Any,-1.55,2.95,0.0
3-2,Any,-1.55,3.05,0.0
3-2,Any,-1.55,3.15,0.0
3-2,Any,-1.55,3.25,0.0
3-2,Any,-1.55,3.35,0.0
3-2,Any,-1.55,3.45,0.0
3-2,Any,-1.55,3.55,0.0
3-2,Any,-1.55,3.65,0.0
3-2,Any,-1.55,3.75,0.0
3-2,Any,-1.55,3.85,0.0
3-2,Any,-1.55,3.95,0.0
3-2,Any,-1.55,4.05,0.0
3-2,Any,-1.55,4.15,0.0
3-2,Any,-1.55,4.25,0.0
3-2,Any,-1.45,0.85,0.0
3-2,Any,-1.45,0.95,0.0
3-2,Any,-1.45,1.05,0.0
3-2,Any,-1.45,1.15,0.0
3-2,Any,-1.45,1.25,0.0
3-2,Any,-1.45,1.35,0.0
3-2,Any,-1.45,1.45,0.0
3-2,Any,-1.45,1.55,0.0
3-2,Any,-1.45,1.65,0.0
3-2,Any,-1.45,1.75,0.0
3-2,Any,-1.45,1.85,0.0
3-2,Any,-1.45,1.95,0.0
3-2,Any,-1.45,2.05,0.00496
3-2,Any,-1.45,2.15,0.00624
3-2,Any,-1.45,2.25,0.00593
3-2,Any,-1.45,2.35,0.00141
3-2,Any,-1.45,2.45,0.00133
3-2,Any,-1.45,2.55,0.00251
3-2,Any,-1.45,2.65,0.00373
3-2,Any,-1.45,2.75,0.00244
3-2,Any,-1.45,2.85,0.00125
3-2,Any,-1.45,2.95,-0.0
3-2,Any,-1.45,3.05,-0.0
3-2,Any,-1.45,3.15,-0.0
3-2,Any,-1.45,3.25,-0.0
3-2,Any,-1.45,3.35,-0.0
3-2,Any,-1.45,3.45,-0.0
3-2,Any,-1.45,3.55,-0.0
3-2,Any,-1.45,3.65,-0.0
3-2,Any,-1.45,3.75,-0.0
3-2,Any,-1.45,3.85,-0.0
3-2,Any,-1.45,3.95,-0.0
3-2,Any,-1.45,4.05,-0.0
3-2,Any,-1.45,4.15,-0.0
3-2,Any,-1.45,4.25,-0.0
3-2,Any,-1.45,4.35,-0.0
3-2,Any,-1.35,0.85,0.0
3-2,Any,-1.35,0.95,0.0
3-2,Any,-1.35,1.05,0.0
3-2,Any,-1.35,1.15,0.0
3-2,Any,-1.35,1.25,0.0
3-2,Any,-1.35,1.35,0.0
3-2,Any,-1.35,1.45,0.00218
3-2,Any,-1.35,1.55,0.00746
3-2,Any,-1.35,1.65,0.00697
3-2,Any,-1.35,1.75,0.0064
3-2,Any,-1.35,1.85,0.00311
3-2,Any,-1.35,1.95,0.00587
3-2,Any,-1.35,2.05,0.00851
3-2,Any,-1.35,2.15,0.00794
3-2,Any,-1.35,2.25,0.01277
3-2,Any,-1.35,2.35,0.00976
3-2,Any,-1.35,2.45,0.01218
3-2,Any,-1.35,2.55,0.00918
3-2,Any,-1.35,2.65,0.01461
3-2,Any,-1.35,2.75,0.01307
3-2,Any,-1.35,2.85,0.01229
3-2,Any,-1.35,2.95,0.00556
3-2,Any,-1.35,3.05,0.00341
3-2,Any,-1.35,3.15,-0.0
3-2,Any,-1.35,3.25,-0.0
3-2,Any,-1.35,3.35,-0.0
3-2,Any,-1.35,3.45,-0.0
3-2,Any,-1.35,3.55,-0.0
3-2,Any,-1.35,3.65,-0.0
3-2,Any,-1.35,3.75,-0.0
3-2,Any,-1.35,3.85,-0.0
3-2,Any,-1.35,3.95,-0.0
3-2,Any,-1.35,4.05,-0.0
3-2,Any,-1.35,4.15,-0.0
3-2,Any,-1.35,4.25,-0.0
3-2,Any,-1.35,4.35,-0.0
3-2,Any,-1.25,0.75,0.0
3-2,Any,-1.25,0.85,0.0
3-2,Any,-1.25,0.95,0.0
3-2,Any,-1.25,1.05,0.0
3-2,Any,-1.25,1.15,0.0
3-2,Any,-1.25,1.25,0.0
3-2,Any,-1.25,1.35,0.00418
3-2,Any,-1.25,1.45,0.0203
3-2,Any,-1.25,1.55,0.02795
3-2,Any,-1.25,1.65,0.02624
3-2,Any,-1.25,1.75,0.02582
3-2,Any,-1.25,1.85,0.03141
3-2,Any,-1.25,1.95,0.04069
3-2,Any,-1.25,2.05,0.05627
3-2,Any,-1.25,2.15,0.05263
3-2,Any,-1.25,2.25,0.05948
3-2,Any,-1.25,2.35,0.03636
3-2,Any,-1.25,2.45,0.04098
3-2,Any,-1.25,2.55,0.03091
3-2,Any,-1.25,2.65,0.03422
3-2,Any,-1.25,2.75,0.02313
3-2,Any,-1.25,2.85,0.01852
3-2,Any,-1.25,2.95,0.01398
3-2,Any,-1.25,3.05,0.00973
3-2,Any,-1.25,3.15,0.00435
3-2,Any,-1.25,3.25,0.0
3-2,Any,-1.25,3.35,0.0
3-2,Any,-1.25,3.45,0.0
3-2,Any,-1.25,3.55,0.0
3-2,Any,-1.25,3.65,0.0
3-2,Any,-1.25,3.75,0.0
3-2,Any,-1.25,3.85,0.00211
3-2,Any,-1.25,3.95,0.00257
3-2,Any,-1.25,4.05,0.00286
3-2,Any,-1.25,4.15,0.0
3-2,Any,-1.25,4.25,0.0
3-2,Any,-1.25,4.35,0.0
3-2,Any,-1.25,4.45,0.0
3-2,Any,-1.15,0.75,0.0
3-2,Any,-1.15,0.85,0.0
3-2,Any,-1.15,0.95,0.0
3-2,Any,-1.15,1.05,0.0
3-2,Any,-1.15,1.15,0.0
3-2,Any,-1.15,1.25,0.0
3-2,Any,-1.15,1.35,0.01093
3-2,Any,-1.15,1.45,0.03547
3-2,Any,-1.15,1.55,0.05433
3-2,Any,-1.15,1.65,0.06944
3-2,Any,-1.15,1.75,0.08171
3-2,Any,-1.15,1.85,0.10762
3-2,Any,-1.15,1.95,0.11412
3-2,Any,-1.15,2.05,0.12927
3-2,Any,-1.15,2.15,0.12083
3-2,Any,-1.15,2.25,0.12579
3-2,Any,-1.15,2.35,0.10076
3-2,Any,-1.15,2.45,0.09421
3-2,Any,-1.15,2.55,0.08814
3-2,Any,-1.15,2.65,0.07953
3-2,Any,-1.15,2.75,0.06617
3-2,Any,-1.15,2.85,0.05092
3-2,Any,-1.15,2.95,0.05275
3-2,Any,-1.15,3.05,0.04772
3-2,Any,-1.15,3.15,0.03149
3-2,Any,-1.15,3.25,0.01659
3-2,Any,-1.15,3.35,0.00559
3-2,Any,-1.15,3.45,0.00369
3-2,Any,-1.15,3.55,0.0
3-2,Any,-1.15,3.65,0.0
3-2,Any,-1.15,3.75,0.0
3-2,Any,-1.15,3.85,0.0019
3-2,Any,-1.15,3.95,0.00222
3-2,Any,-1.15,4.05,0.00253
3-2,Any,-1.15,4.15,0.0
3-2,Any,-1.15,4.25,0.0
3-2,Any,-1.15,4.35,0.0
3-2,Any,-1.15,4.45,0.0
3-2,Any,-1.05,0.65,0.0
3-2,Any,-1.05,0.75,0.0
3-2,Any,-1.05,0.85,0.0
3-2,Any,-1.05,0.95,0.0
3-2,Any,-1.05,1.05,0.0
3-2,Any,-1.05,1.15,0.00399
3-2,Any,-1.05,1.25,0.01051
3-2,Any,-1.05,1.35,0.03476
3-2,Any,-1.05,1.45,0.07452
3-2,Any,-1.05,1.55,0.10372
3-2,Any,-1.05,1.65,0.13758
3-2,Any,-1.05,1.75,0.17509
3-2,Any,-1.05,1.85,0.22917
3-2,Any,-1.05,1.95,0.25284
3-2,Any,-1.05,2.05,0.26034
3-2,Any,-1.05,2.15,0.24538
3-2,Any,-1.05,2.25,0.23906
3-2,Any,-1.05,2.35,0.22914
3-2,Any,-1.05,2.45,0.23006
3-2,Any,-1.05,2.55,0.21388
3-2,Any,-1.05,2.65,0.1977
3-2,Any,-1.05,2.75,0.16803
3-2,Any,-1.05,2.85,0.14583
3-2,Any,-1.05,2.95,0.13214
3-2,Any,-1.05,3.05,0.11277
3-2,Any,-1.05,3.15,0.08386
3-2,Any,-1.05,3.25,0.04493
3-2,Any,-1.05,3.35,0.02019
3-2,Any,-1.05,3.45,0.00883
3-2,Any,-1.05,3.55,0.00479
3-2,Any,-1.05,3.65,0.00263
3-2,Any,-1.05,3.75,0.00292
3-2,Any,-1.05,3.85,0.00166
3-2,Any,-1.05,3.95,0.00193
3-2,Any,-1.05,4.05,0.00219
3-2,Any,-1.05,4.15,-0.0
3-2,Any,-1.05,4.25,-0.0
3-2,Any,-1.05,4.35,-0.0
3-2,Any,-1.05,4.45,-0.0
3-2,Any,-0.95,0.65,0.0
3-2,Any,-0.95,0.75,0.0
3-2,Any,-0.95,0.85,0.0
3-2,Any,-0.95,0.95,0.0
3-2,Any,-0.95,1.05,0.0
3-2,Any,-0.95,1.15,0.00686
3-2,Any,-0.95,1.25,0.02203
3-2,Any,-0.95,1.35,0.05882
3-2,Any,-0.95,1.45,0.11275
3-2,Any,-0.95,1.55,0.17932
3-2,Any,-0.95,1.65,0.26463
3-2,Any,-0.95,1.75,0.34522
3-2,Any,-0.95,1.85,0.40977
3-2,Any,-0.95,1.95,0.43165
3-2,Any,-0.95,2.05,0.42738
3-2,Any,-0.95,2.15,0.41848
3-2,Any,-0.95,2.25,0.41356
3-2,Any,-0.95,2.35,0.41232
3-2,Any,-0.95,2.45,0.39825
3-2,Any,-0.95,2.55,0.38753
3-2,Any,-0.95,2.65,0.3681
3-2,Any,-0.95,2.75,0.34563
3-2,Any,-0.95,2.85,0.2975
3-2,Any,-0.95,2.95,0.26642
3-2,Any,-0.95,3.05,0.2189
3-2,Any,-0.95,3.15,0.16997
3-2,Any,-0.95,3.25,0.10608
3-2,Any,-0.95,3.35,0.07019
3-2,Any,-0.95,3.45,0.03688
3-2,Any,-0.95,3.55,0.02067
3-2,Any,-0.95,3.65,0.00383
3-2,Any,-0.95,3.75,0.00281
3-2,Any,-0.95,3.85,0.0
3-2,Any,-0.95,3.95,0.0
3-2,Any,-0.95,4.05,0.0
3-2,Any,-0.95,4.15,0.0
3-2,Any,-0.95,4.25,0.0
3-2,Any,-0.95,4.35,0.0
3-2,Any,-0.95,4.45,0.0
3-2,Any,-0.85,0.65,0.0
3-2,Any,-0.85,0.75,0.0
3-2,Any,-0.85,0.85,0.0
3-2,Any,-0.85,0.95,0.0
3-2,Any,-0.85,1.05,0.0
3-2,Any,-0.85,1.15,0.00784
3-2,Any,-0.85,1.25,0.03784
3-2,Any,-0.85,1.35,0.10161
3-2,Any,-0.85,1.45,0.18437
3-2,Any,-0.85,1.55,0.29976
3-2,Any,-0.85,1.65,0.42593
3-2,Any,-0.85,1.75,0.52511
3-2,Any,-0.85,1.85,0.57751
3-2,Any,-0.85,1.95,0.61743
3-2,Any,-0.85,2.05,0.63385
3-2,Any,-0.85,2.15,0.65753
3-2,Any,-0.85,2.25,0.65139
3-2,Any,-0.85,2.35,0.65747
3-2,Any,-0.85,2.45,0.64771
3-2,Any,-0.85,2.55,0.6229
3-2,Any,-0.85,2.65,0.59322
3-2,Any,-0.85,2.75,0.56892
3-2,Any,-0.85,2.85,0.54609
3-2,Any,-0.85,2.95,0.50339
3-2,Any,-0.85,3.05,0.41074
3-2,Any,-0.85,3.15,0.31888
3-2,Any,-0.85,3.25,0.21533
3-2,Any,-0.85,3.35,0.15393
3-2,Any,-0.85,3.45,0.08872
3-2,Any,-0.85,3.55,0.04378
3-2,Any,-0.85,3.65,0.01258
3-2,Any,-0.85,3.75,0.00428
3-2,Any,-0.85,3.85,-0.0
3-2,Any,-0.85,3.95,-0.0
3-2,Any,-0.85,4.05,-0.0
3-2,Any,-0.85,4.15,-0.0
3-2,Any,-0.85,4.25,-0.0
3-2,Any,-0.85,4.35,-0.0
3-2,Any,-0.85,4.45,-0.0
3-2,Any,-0.75,0.65,0.0
3-2,Any,-0.75,0.75,0.0
3-2,Any,-0.75,0.85,0.0
3-2,Any,-0.75,0.95,0.0
3-2,Any,-0.75,1.05,0.0
3-2,Any,-0.75,1.15,0.00878
3-2,Any,-0.75,1.25,0.05065
3-2,Any,-0.75,1.35,0.13498
3-2,Any,-0.75,1.45,0.2619
3-2,Any,-0.75,1.55,0.44154
3-2,Any,-0.75,1.65,0.59698
3-2,Any,-0.75,1.75,0.70528
3-2,Any,-0.75,1.85,0.74463
3-2,Any,-0.75,1.95,0.7933
3-2,Any,-0.75,2.05,0.81707
3-2,Any,-0.75,2.15,0.8401
3-2,Any,-0.75,2.25,0.84027
3-2,Any,-0.75,2.35,0.84419
3-2,Any,-0.75,2.45,0.83228
3-2,Any,-0.75,2.55,0.82285
3-2,Any,-0.75,2.65,0.78311
3-2,Any,-0.75,2.75,0.75563
3-2,Any,-0.75,2.85,0.73579
3-2,Any,-0.75,2.95,0.69935
3-2,Any,-0.75,3.05,0.6223
3-2,Any,-0.75,3.15,0.52221
3-2,Any,-0.75,3.25,0.40327
3-2,Any,-0.75,3.35,0.2874
3-2,Any,-0.75,3.45,0.16708
3-2,Any,-0.75,3.55,0.07895
3-2,Any,-0.75,3.65,0.02535
3-2,Any,-0.75,3.75,0.00404
3-2,Any,-0.75,3.85,0.00295
3-2,Any,-0.75,3.95,-0.0
3-2,Any,-0.75,4.05,-0.0
3-2,Any,-0.75,4.15,-0.0
3-2,Any,-0.75,4.25,-0.0
3-2,Any,-0.75,4.35,-0.0
3-2,Any,-0.75,4.45,-0.0
3-2,Any,-0.65,0.65,0.0
3-2,Any,-0.65,0.75,0.0
3-2,Any,-0.65,0.85,0.0
3-2,Any,-0.65,0.95,0.0
3-2,Any,-0.65,1.05,0.0
3-2,Any,-0.65,1.15,0.01325
3-2,Any,-0.65,1.25,0.06061
3-2,Any,-0.65,1.35,0.17338
3-2,Any,-0.65,1.45,0.32966
3-2,Any,-0.65,1.55,0.53217
3-2,Any,-0.65,1.65,0.70124
3-2,Any,-0.65,1.75,0.8149
3-2,Any,-0.65,1.85,0.85749
3-2,Any,-0.65,1.95,0.90128
3-2,Any,-0.65,2.05,0.91929
3-2,Any,-0.65,2.15,0.93617
3-2,Any,-0.65,2.25,0.94308
3-2,Any,-0.65,2.35,0.95008
3-2,Any,-0.65,2.45,0.94671
3-2,Any,-0.65,2.55,0.94361
3-2,Any,-0.65,2.65,0.92816
3-2,Any,-0.65,2.75,0.9144
3-2,Any,-0.65,2.85,0.9002
3-2,Any,-0.65,2.95,0.85553
3-2,Any,-0.65,3.05,0.78293
3-2,Any,-0.65,3.15,0.6993
3-2,Any,-0.65,3.25,0.57774
3-2,Any,-0.65,3.35,0.4163
3-2,Any,-0.65,3.45,0.24864
3-2,Any,-0.65,3.55,0.11051
3-2,Any,-0.65,3.65,0.04132
3-2,Any,-0.65,3.75,0.00693
3-2,Any,-0.65,3.85,0.0043
3-2,Any,-0.65,3.95,0.0
3-2,Any,-0.65,4.05,0.0
3-2,Any,-0.65,4.15,0.0
3-2,Any,-0.65,4.25,0.0
3-2,Any,-0.65,4.35,0.0
3-2,Any,-0.65,4.45,0.0
3-2,Any,-0.55,0.65,0.0
3-2,Any,-0.55,0.75,0.0
3-2,Any,-0.55,0.85,0.0
3-2,Any,-0.55,0.95,0.00174
3-2,Any,-0.55,1.05,0.00143
3-2,Any,-0.55,1.15,0.01761
3-2,Any,-0.55,1.25,0.07541
3-2,Any,-0.55,1.35,0.18975
3-2,Any,-0.55,1.45,0.3746
3-2,Any,-0.55,1.55,0.57503
3-2,Any,-0.55,1.65,0.74576
3-2,Any,-0.55,1.75,0.86071
3-2,Any,-0.55,1.85,0.91945
3-2,Any,-0.55,1.95,0.95935
3-2,Any,-0.55,2.05,0.96965
3-2,Any,-0.55,2.15,0.9726
3-2,Any,-0.55,2.25,0.98088
3-2,Any,-0.55,2.35,0.98753
3-2,Any,-0.55,2.45,0.97802
3-2,Any,-0.55,2.55,0.98222
3-2,Any,-0.55,2.65,0.98206
3-2,Any,-0.55,2.75,0.98554
3-2,Any,-0.55,2.85,0.9625
3-2,Any,-0.55,2.95,0.93233
3-2,Any,-0.55,3.05,0.8894
3-2,Any,-0.55,3.15,0.82189
3-2,Any,-0.55,3.25,0.69216
3-2,Any,-0.55,3.35,0.50423
3-2,Any,-0.55,3.45,0.31628
3-2,Any,-0.55,3.55,0.15789
3-2,Any,-0.55,3.65,0.06342
3-2,Any,-0.55,3.75,0.01662
3-2,Any,-0.55,3.85,0.00826
3-2,Any,-0.55,3.95,-0.0
3-2,Any,-0.55,4.05,-0.0
3-2,Any,-0.55,4.15,-0.0
3-2,Any,-0.55,4.25,-0.0
3-2,Any,-0.55,4.35,-0.0
3-2,Any,-0.55,4.45,-0.0
3-2,Any,-0.45,0.65,0.0
3-2,Any,-0.45,0.75,0.0
3-2,Any,-0.45,0.85,0.0
3-2,Any,-0.45,0.95,0.00162
3-2,Any,-0.45,1.05,0.00271
3-2,Any,-0.45,1.15,0.02163
3-2,Any,-0.45,1.25,0.0837
3-2,Any,-0.45,1.35,0.19624
3-2,Any,-0.45,1.45,0.37251
3-2,Any,-0.45,1.55,0.58969
3-2,Any,-0.45,1.65,0.77326
3-2,Any,-0.45,1.75,0.90086
3-2,Any,-0.45,1.85,0.94591
3-2,Any,-0.45,1.95,0.97317
3-2,Any,-0.45,2.05,0.97924
3-2,Any,-0.45,2.15,0.98406
3-2,Any,-0.45,2.25,0.99089
3-2,Any,-0.45,2.35,0.9974
3-2,Any,-0.45,2.45,0.99721
3-2,Any,-0.45,2.55,0.99457
3-2,Any,-0.45,2.65,0.99449
3-2,Any,-0.45,2.75,0.99433
3-2,Any,-0.45,2.85,0.99104
3-2,Any,-0.45,2.95,0.96901
3-2,Any,-0.45,3.05,0.94805
3-2,Any,-0.45,3.15,0.87981
3-2,Any,-0.45,3.25,0.75519
3-2,Any,-0.45,3.35,0.5757
3-2,Any,-0.45,3.45,0.37879
3-2,Any,-0.45,3.55,0.19269
3-2,Any,-0.45,3.65,0.08228
3-2,Any,-0.45,3.75,0.02584
3-2,Any,-0.45,3.85,0.00739
3-2,Any,-0.45,3.95,0.0
3-2,Any,-0.45,4.05,0.0
3-2,Any,-0.45,4.15,0.0
3-2,Any,-0.45,4.25,0.0
3-2,Any,-0.45,4.35,0.0
3-2,Any,-0.45,4.45,0.0
3-2,Any,-0.35,0.65,0.0
3-2,Any,-0.35,0.75,0.0
3-2,Any,-0.35,0.85,0.0
3-2,Any,-0.35,0.95,0.00158
3-2,Any,-0.35,1.05,0.0027
3-2,Any,-0.35,1.15,0.01956
3-2,Any,-0.35,1.25,0.0894
3-2,Any,-0.35,1.35,0.1972
3-2,Any,-0.35,1.45,0.38814
3-2,Any,-0.35,1.55,0.59414
3-2,Any,-0.35,1.65,0.77765
3-2,Any,-0.35,1.75,0.90979
3-2,Any,-0.35,1.85,0.95658
3-2,Any,-0.35,1.95,0.97972
3-2,Any,-0.35,2.05,0.9904
3-2,Any,-0.35,2.15,0.99765
3-2,Any,-0.35,2.25,1.0
3-2,Any,-0.35,2.35,1.0
3-2,Any,-0.35,2.45,1.0
3-2,Any,-0.35,2.55,1.0
3-2,Any,-0.35,2.65,1.0
3-2,Any,-0.35,2.75,1.0
3-2,Any,-0.35,2.85,1.0
3-2,Any,-0.35,2.95,0.99653
3-2,Any,-0.35,3.05,0.97898
3-2,Any,-0.35,3.15,0.91281
3-2,Any,-0.35,3.25,0.80529
3-2,Any,-0.35,3.35,0.61339
3-2,Any,-0.35,3.45,0.4159
3-2,Any,-0.35,3.55,0.22688
3-2,Any,-0.35,3.65,0.10064
3-2,Any,-0.35,3.75,0.03339
3-2,Any,-0.35,3.85,0.0077
3-2,Any,-0.35,3.95,0.0
3-2,Any,-0.35,4.05,0.0
3-2,Any,-0.35,4.15,0.0
3-2,Any,-0.35,4.25,0.0
3-2,Any,-0.35,4.35,0.0
3-2,Any,-0.35,4.45,0.0
3-2,Any,-0.25,0.65,0.0
3-2,Any,-0.25,0.75,0.0
3-2,Any,-0.25,0.85,0.0
3-2,Any,-0.25,0.95,0.0
3-2,Any,-0.25,1.05,0.00263
3-2,Any,-0.25,1.15,0.02576
3-2,Any,-0.25,1.25,0.09619
3-2,Any,-0.25,1.35,0.20881
3-2,Any,-0.25,1.45,0.39413
3-2,Any,-0.25,1.55,0.60967
3-2,Any,-0.25,1.65,0.78121
3-2,Any,-0.25,1.75,0.91361
3-2,Any,-0.25,1.85,0.95912
3-2,Any,-0.25,1.95,0.98285
3-2,Any,-0.25,2.05,0.99145
3-2,Any,-0.25,2.15,1.0
3-2,Any,-0.25,2.25,1.0
3-2,Any,-0.25,2.35,1.0
3-2,Any,-0.25,2.45,1.0
3-2,Any,-0.25,2.55,1.0
3-2,Any,-0.25,2.65,1.0
3-2,Any,-0.25,2.75,1.0
3-2,Any,-0.25,2.85,0.9958
3-2,Any,-0.25,2.95,0.99614
3-2,Any,-0.25,3.05,0.98621
3-2,Any,-0.25,3.15,0.9242
3-2,Any,-0.25,3.25,0.80597
3-2,Any,-0.25,3.35,0.62723
3-2,Any,-0.25,3.45,0.4311
3-2,Any,-0.25,3.55,0.24539
3-2,Any,-0.25,3.65,0.11494
3-2,Any,-0.25,3.75,0.0346
3-2,Any,-0.25,3.85,0.0048
3-2,Any,-0.25,3.95,0.0
3-2,Any,-0.25,4.05,0.0
3-2,Any,-0.25,4.15,0.0
3-2,Any,-0.25,4.25,0.0
3-2,Any,-0.25,4.35,0.0
3-2,Any,-0.25,4.45,0.0
3-2,Any,-0.15,0.65,0.0
3-2,Any,-0.15,0.75,0.0
3-2,Any,-0.15,0.85,0.0
3-2,Any,-0.15,0.95,0.0
3-2,Any,-0.15,1.05,0.00248
3-2,Any,-0.15,1.15,0.02265
3-2,Any,-0.15,1.25,0.08449
3-2,Any,-0.15,1.35,0.20963
3-2,Any,-0.15,1.45,0.41283
3-2,Any,-0.15,1.55,0.60802
3-2,Any,-0.15,1.65,0.77116
3-2,Any,-0.15,1.75,0.90228
3-2,Any,-0.15,1.85,0.96386
3-2,Any,-0.15,1.95,0.98763
3-2,Any,-0.15,2.05,0.99551
3-2,Any,-0.15,2.15,1.0
3-2,Any,-0.15,2.25,1.0
3-2,Any,-0.15,2.35,1.0
3-2,Any,-0.15,2.45,1.0
3-2,Any,-0.15,2.55,1.0
3-2,Any,-0.15,2.65,1.0
3-2,Any,-0.15,2.75,1.0
3-2,Any,-0.15,2.85,0.99507
3-2,Any,-0.15,2.95,0.99107
3-2,Any,-0.15,3.05,0.98859
3-2,Any,-0.15,3.15,0.93355
3-2,Any,-0.15,3.25,0.82997
3-2,Any,-0.15,3.35,0.63496
3-2,Any,-0.15,3.45,0.43404
3-2,Any,-0.15,3.55,0.24901
3-2,Any,-0.15,3.65,0.1193
3-2,Any,-0.15,3.75,0.03136
3-2,Any,-0.15,3.85,0.00323
3-2,Any,-0.15,3.95,-0.0
3-2,Any,-0.15,4.05,-0.0
3-2,Any,-0.15,4.15,-0.0
3-2,Any,-0.15,4.25,-0.0
3-2,Any,-0.15,4.35,-0.0
3-2,Any,-0.15,4.45,-0.0
3-2,Any,-0.05,0.65,0.0
3-2,Any,-0.05,0.75,0.0
3-2,Any,-0.05,0.85,0.0
3-2,Any,-0.05,0.95,0.00128
3-2,Any,-0.05,1.05,0.0033
3-2,Any,-0.05,1.15,0.02229
3-2,Any,-0.05,1.25,0.07889
3-2,Any,-0.05,1.35,0.21735
3-2,Any,-0.05,1.45,0.41991
3-2,Any,-0.05,1.55,0.62569
3-2,Any,-0.05,1.65,0.78554
3-2,Any,-0.05,1.75,0.90041
3-2,Any,-0.05,1.85,0.95779
3-2,Any,-0.05,1.95,0.99065
3-2,Any,-0.05,2.05,1.0
3-2,Any,-0.05,2.15,1.0
3-2,Any,-0.05,2.25,1.0
3-2,Any,-0.05,2.35,1.0
3-2,Any,-0.05,2.45,1.0
3-2,Any,-0.05,2.55,1.0
3-2,Any,-0.05,2.65,1.0
3-2,Any,-0.05,2.75,1.0
3-2,Any,-0.05,2.85,0.99485
3-2,Any,-0.05,2.95,0.98734
3-2,Any,-0.05,3.05,0.98814
3-2,Any,-0.05,3.15,0.92759
3-2,Any,-0.05,3.25,0.81173
3-2,Any,-0.05,3.35,0.64362
3-2,Any,-0.05,3.45,0.44019
3-2,Any,-0.05,3.55,0.24729
3-2,Any,-0.05,3.65,0.11111
3-2,Any,-0.05,3.75,0.03413
3-2,Any,-0.05,3.85,0.00804
3-2,Any,-0.05,3.95,0.00503
3-2,Any,-0.05,4.05,0.00189
3-2,Any,-0.05,4.15,-0.0
3-2,Any,-0.05,4.25,-0.0
3-2,Any,-0.05,4.35,-0.0
3-2,Any,-0.05,4.45,-0.0
3-2,Any,0.05,0.55,0.0
3-2,Any,0.05,0.65,0.0
3-2,Any,0.05,0.75,0.0
3-2,Any,0.05,0.85,0.0
3-2,Any,0.05,0.95,0.00118
3-2,Any,0.05,1.05,0.00301
3-2,Any,0.05,1.15,0.01426
3-2,Any,0.05,1.25,0.05405
3-2,Any,0.05,1.35,0.19019
3-2,Any,0.05,1.45,0.40349
3-2,Any,0.05,1.55,0.62866
3-2,Any,0.05,1.65,0.79032
3-2,Any,0.05,1.75,0.89433
3-2,Any,0.05,1.85,0.95392
3-2,Any,0.05,1.95,0.98913
3-2,Any,0.05,2.05,0.99774
