person_key,season,effect_per_100,se_per_100,pitches
catcher-553869,2019,-1.23736,0.29302,6225
catcher-553882,2019,-1.23241,0.35989,6850
catcher-553902,2019,-0.33218,0.61474,1222
catcher-571466,2019,0.63951,0.36459,6285
catcher-571467,2019,-0.46592,1.35138,146
catcher-571657,2019,-0.67164,0.8189,690
catcher-571679,2019,-0.2181,0.25773,66
catcher-571912,2019,0.88777,0.53988,2985
catcher-571974,2019,0.87198,0.98421,1234
catcher-572033,2019,-0.84276,0.42921,6553
catcher-572287,2019,1.16837,0.36583,5310
catcher-572863,2019,0.3222,0.51872,2046
catcher-575929,2019,-1.17367,0.47244,7163
catcher-592200,2019,0.39185,0.35906,4087
catcher-592407,2019,-1.70513,0.42734,2540
catcher-592663,2019,0.14393,0.37907,9607
catcher-595284,2019,-0.05226,0.43851,2482
catcher-595453,2019,0.66025,0.69117,953
catcher-595751,2019,0.15303,0.38107,8257
catcher-595956,2019,0.96468,0.54625,2737
catcher-595978,2019,3.14821,0.35513,6735
catcher-596117,2019,-1.1114,0.91299,570
catcher-596119,2019,-0.94741,0.70461,528
catcher-596142,2019,-0.33689,0.37904,6404
catcher-600466,2019,-2.81333,1.06502,185
catcher-600474,2019,-0.59631,0.33475,6595
catcher-605131,2019,1.4425,0.43944,3889
catcher-605170,2019,0.34624,0.46395,3368
catcher-605244,2019,1.80444,0.63009,741
catcher-605421,2019,0.45874,0.69449,1043
catcher-606988,2019,-0.23972,0.38453,4318
catcher-606992,2019,-2.04951,0.92242,206
catcher-607333,2019,-0.73253,1.0008,621
catcher-607345,2019,-1.08305,0.50064,3696
catcher-607732,2019,1.66325,0.50458,3595
catcher-608348,2019,0.52626,0.33232,6480
catcher-608596,2019,0.48574,0.37646,4755
catcher-608700,2019,1.11113,0.41491,3340
catcher-620443,2019,0.10561,0.72765,241
catcher-620453,2019,-3.54996,1.28036,138
catcher-621512,2019,1.27418,0.51856,2589
catcher-621532,2019,1.58813,0.47303,1326
catcher-623168,2019,-0.0791,0.59292,163
catcher-624419,2019,-0.79867,0.97322,138
catcher-624431,2019,0.70168,0.51266,2623
catcher-624512,2019,1.81764,0.54627,2037
catcher-624513,2019,0.932,0.73143,782
catcher-641470,2019,-2.63673,0.52989,845
catcher-641598,2019,-0.24742,0.45518,5264
catcher-641924,2019,1.04056,1.13937,93
catcher-642082,2019,-1.76569,0.40336,3294
catcher-642336,2019,-0.26394,0.422,3717
catcher-642851,2019,-0.55338,0.59652,1591
catcher-643376,2019,1.26123,0.31615,7538
catcher-643396,2019,-2.84359,0.4864,2602
catcher-650619,2019,-1.37635,0.52153,3008
catcher-656577,2019,1.01442,0.50629,264
catcher-656941,2019,-0.03276,0.03208,2
catcher-664119,2019,0.43718,0.67268,1070
catcher-664874,2019,0.7317,0.62022,173
catcher-664926,2019,-1.17359,1.03513,1310
catcher-668663,2019,-0.66916,0.63052,13
catcher-668670,2019,-0.17755,0.53422,2699
catcher-668800,2019,-3.67402,1.03502,1070
catcher-669221,2019,-1.16429,0.47229,1035
catcher-669257,2019,0.48623,0.46074,3189
pitcher-282332,2019,1.35237,0.61747,878
pitcher-407845,2019,-0.31556,0.82828,439
pitcher-424144,2019,-0.19072,0.9665,309
pitcher-425772,2019,0.61637,0.6512,9
pitcher-425794,2019,0.06634,0.57722,1541
pitcher-425844,2019,0.73631,0.70606,1573
pitcher-429719,2019,-0.118,0.72482,663
pitcher-429722,2019,-1.269,0.74225,123
pitcher-430935,2019,0.31742,0.60292,1195
pitcher-431145,2019,-0.92798,0.69358,19
pitcher-433587,2019,1.67313,0.93737,642
pitcher-433589,2019,2.96899,0.82235,558
pitcher-434378,2019,0.76463,0.69168,1484
pitcher-434538,2019,-0.99391,0.80165,551
pitcher-434671,2019,-0.33124,0.80878,1325
pitcher-434778,2019,-0.45546,0.3856,10
pitcher-435043,2019,-0.62209,1.10263,210
pitcher-435079,2019,0.0103,0.07334,16
pitcher-435622,2019,-0.01419,0.07632,7
pitcher-444468,2019,0.01209,0.81234,473
pitcher-445197,2019,-1.27666,1.31335,151
pitcher-445213,2019,0.3759,1.02635,447
pitcher-445276,2019,0.33998,1.06428,472
pitcher-445926,2019,3.9559,0.80433,725
pitcher-446321,2019,-1.07903,0.82366,593
pitcher-446372,2019,-0.9905,0.92237,307
pitcher-446481,2019,0.34639,0.29717,5
pitcher-448179,2019,-1.31068,1.22813,492
pitcher-448281,2019,1.08619,0.79752,430
pitcher-448602,2019,1.28149,1.02528,12
pitcher-448609,2019,-1.85408,0.89083,175
pitcher-448614,2019,-0.93645,0.91412,60
pitcher-448801,2019,0.40438,0.37468,7
pitcher-448855,2019,1.72282,0.817,663
pitcher-450172,2019,0.82531,0.84625,166
pitcher-450203,2019,-2.12076,0.63274,1590
pitcher-450212,2019,1.54991,1.55426,141
pitcher-450306,2019,0.64439,0.60865,1337
pitcher-450314,2019,-0.82304,0.59833,11
pitcher-451584,2019,0.5293,0.79006,417
pitcher-452657,2019,3.9055,0.88806,1559
pitcher-453172,2019,-1.23697,0.82487,542
pitcher-453178,2019,0.91559,0.66741,557
pitcher-453192,2019,-1.50203,0.80434,522
pitcher-453214,2019,0.84987,0.61146,75
pitcher-453265,2019,-0.04324,0.90899,378
pitcher-453281,2019,2.2196,0.81869,999
pitcher-453284,2019,1.3813,0.98103,536
pitcher-453286,2019,1.91594,0.64172,1259
pitcher-453329,2019,0.32036,0.70355,490
pitcher-453343,2019,0.52433,1.06419,555
pitcher-453385,2019,-1.86496,0.92225,374
pitcher-453562,2019,0.73942,0.74022,1145
pitcher-455119,2019,0.99001,0.94095,376
pitcher-456034,2019,1.67938,0.91614,939
pitcher-456051,2019,-0.18896,0.65122,232
pitcher-456387,2019,-2.11695,1.37624,44
pitcher-456488,2019,0.86394,0.78789,8
pitcher-456501,2019,0.68142,0.74275,147
pitcher-456696,2019,0.94006,0.81344,364
pitcher-456701,2019,-0.03448,0.54285,1365
pitcher-457754,2019,-1.72401,0.99942,74
pitcher-457915,2019,-0.77344,1.01868,478
pitcher-457918,2019,-0.30983,0.66045,1344
pitcher-458006,2019,1.03642,0.59147,560
pitcher-458584,2019,-0.16414,0.88851,23
pitcher-458677,2019,-1.88251,1.17144,329
pitcher-458681,2019,-0.56018,0.74379,1692
pitcher-458708,2019,1.73501,0.8393,535
pitcher-458924,2019,-1.52132,0.64332,121
pitcher-459429,2019,0.50832,1.11118,316
pitcher-460086,2019,-0.73116,0.46131,33
pitcher-460283,2019,0.70749,0.90736,288
pitcher-461325,2019,-0.43324,0.75277,438
pitcher-461829,2019,1.28631,0.72724,754
pitcher-461872,2019,1.06327,0.9301,494
pitcher-462136,2019,1.31048,1.24989,175
pitcher-465657,2019,1.39643,0.78712,554
pitcher-467008,2019,0.546,0.61529,345
pitcher-467055,2019,0.21221,0.21017,3
pitcher-467100,2019,0.2407,0.57184,1451
pitcher-467827,2019,0.74938,0.6442,20
pitcher-468504,2019,-1.72327,0.91201,1064
pitcher-471911,2019,0.61122,0.76759,583
pitcher-472551,2019,1.90649,1.63784,96
pitcher-472610,2019,-1.1218,0.64904,515
pitcher-473879,2019,1.32336,1.03093,415
pitcher-474463,2019,-1.60029,0.75176,1323
pitcher-475054,2019,-0.78867,1.01119,562
pitcher-475115,2019,0.74891,0.97374,324
pitcher-475479,2019,-0.20468,1.22244,351
pitcher-476451,2019,0.86528,0.88173,385
pitcher-476454,2019,1.61382,1.37583,7
pitcher-476589,2019,4.00269,1.20499,315
pitcher-476594,2019,0.43277,1.28832,136
pitcher-477132,2019,1.97346,0.64085,1176
pitcher-477569,2019,-0.16497,0.47784,25
pitcher-488671,2019,1.50968,1.29847,16
pitcher-488748,2019,0.96492,0.81148,401
pitcher-488768,2019,-0.29405,0.55727,1291
pitcher-488984,2019,-0.39454,0.70217,38
pitcher-489119,2019,2.72964,0.73294,1483
pitcher-489265,2019,2.59928,0.88354,489
pitcher-489295,2019,2.19808,1.21006,67
pitcher-489334,2019,2.05218,0.7255,647
pitcher-489446,2019,3.11663,0.88069,470
pitcher-491646,2019,1.45361,1.27803,147
pitcher-491696,2019,0.41199,0.38209,4
pitcher-493200,2019,0.08593,1.12855,165
pitcher-493603,2019,0.04861,0.69715,683
pitcher-500610,2019,-0.91015,0.7623,3
pitcher-500724,2019,-0.81934,1.59661,51
pitcher-500779,2019,1.09593,0.70973,1439
pitcher-501303,2019,0.71448,0.53531,11
pitcher-501381,2019,-0.65997,0.8265,980
pitcher-501593,2019,1.39264,1.01891,303
pitcher-501625,2019,1.70704,0.86648,456
pitcher-501789,2019,1.3437,1.08668,484
pitcher-501817,2019,0.5383,0.44672,18
pitcher-501925,2019,-1.67061,0.81656,183
pitcher-501985,2019,0.07476,0.75334,1680
pitcher-501992,2019,0.33957,0.6798,45
pitcher-502026,2019,0.82444,0.78904,422
pitcher-502042,2019,-0.5123,0.58746,1070
pitcher-502043,2019,2.05826,0.75188,1324
pitcher-502085,2019,0.68973,1.0914,83
pitcher-502154,2019,0.42589,0.8692,495
pitcher-502171,2019,0.34093,0.97231,116
pitcher-502188,2019,-0.61302,0.56451,1518
pitcher-502190,2019,-0.2265,0.55783,1442
pitcher-502202,2019,0.2781,1.00273,250
pitcher-502239,2019,-1.07241,0.74587,875
pitcher-502273,2019,0.14782,0.14956,12
pitcher-502304,2019,-0.27067,0.36876,36
pitcher-502327,2019,0.53384,0.82419,395
pitcher-502381,2019,-1.88737,1.1395,49
pitcher-502522,2019,-2.13953,0.66939,149
pitcher-502578,2019,0.26453,0.90433,46
pitcher-502593,2019,-0.71846,0.9548,67
pitcher-502624,2019,-0.94859,0.71799,1111
pitcher-502706,2019,1.72471,0.9569,763
pitcher-502748,2019,2.6522,0.76902,827
pitcher-503285,2019,-0.98085,0.80073,37
pitcher-503449,2019,1.72196,0.69439,349
pitcher-504379,2019,0.80824,0.99134,395
pitcher-506433,2019,-1.90939,0.52103,1395
pitcher-516969,2019,0.97819,0.76504,428
pitcher-517008,2019,-0.61311,0.91121,453
pitcher-517593,2019,-0.13131,0.16273,40
pitcher-518397,2019,2.08502,0.79456,136
pitcher-518452,2019,0.70455,0.92074,502
pitcher-518468,2019,-0.52828,0.45988,54
pitcher-518489,2019,0.16537,0.60158,435
pitcher-518516,2019,0.04759,0.67352,1545
pitcher-518553,2019,0.84826,0.89848,614
pitcher-518566,2019,0.91758,0.62913,450
pitcher-518586,2019,-0.2841,0.3107,32
pitcher-518614,2019,-0.21411,0.18354,5
pitcher-518617,2019,-0.40621,0.72909,606
pitcher-518633,2019,-1.16857,0.84984,1077
pitcher-518693,2019,-0.20064,0.21211,16
pitcher-518715,2019,-0.20361,0.91317,487
pitcher-518774,2019,-0.64523,0.55146,497
pitcher-518813,2019,0.60664,0.93382,311
pitcher-518858,2019,1.83816,0.70538,108
pitcher-518875,2019,-0.48271,0.9096,341
pitcher-518876,2019,-0.19134,0.5549,1510
pitcher-518886,2019,0.50334,1.10484,192
pitcher-519008,2019,0.9644,1.14878,421
pitcher-519043,2019,0.31017,0.21547,55
pitcher-519076,2019,-1.77499,1.24218,245
pitcher-519096,2019,-0.55202,1.14547,206
pitcher-519141,2019,0.229,0.67004,1012
